season,round,date,venue,home_club,away_club,club,player,kicks,marks,handballs,goals,behinds,hitouts,tackles
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Devon Smith,8,3,7,0,2,0,5
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Adam Tomlinson,9,5,4,0,0,0,1
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Jacob Townsend,6,2,3,0,0,0,4
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Dom Tyson,2,1,8,0,0,0,0
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Callan Ward,17,3,5,1,0,3,7
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Nathan Wilson,7,1,2,1,0,0,1
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Craig Bird,15,8,12,2,2,0,7
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Jude Bolton,12,2,13,1,0,1,6
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Harry Cunningham,4,2,0,0,0,0,1
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Andrejs Everitt,6,1,7,1,2,0,6
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Adam Goodes,13,6,8,0,1,1,2
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Heath Grundy,12,10,4,0,0,0,3
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Dan Hannebery,5,3,5,0,0,0,3
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Kieren Jack,20,2,10,1,1,0,7
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Lewis Jetta,11,8,9,2,0,0,3
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Alex Johnson,17,8,2,0,1,0,0
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Josh Kennedy,13,2,14,2,0,0,4
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Nick Malceski,15,6,3,0,0,0,5
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Martin Mattner,9,7,5,0,0,0,1
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Ben McGlynn,7,4,7,1,0,0,5
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Jarrad McVeigh,12,4,10,1,1,0,1
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Shane Mumford,4,5,7,1,0,35,4
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Luke Parker,7,3,10,0,0,0,1
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Sam Reid,8,6,11,0,2,0,3
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Ted Richards,12,10,3,0,0,0,3
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Lewis Roberts-Thomson,5,2,6,1,0,6,1
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Gary Rohan,6,3,10,1,2,0,7
2012,1,2012-03-24,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Nick Smith,11,5,8,0,0,0,6
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Reece Conca,6,2,2,0,0,0,3
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Trent Cotchin,17,1,10,2,0,1,8
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Brett Deledio,11,5,10,0,0,1,7
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Shane Edwards,6,0,6,0,1,0,4
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Brandon Ellis,6,2,3,0,0,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Nathan Foley,14,3,11,0,0,0,4
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Shaun Grigg,14,2,6,2,0,0,0
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Dylan Grimes,9,2,2,0,0,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Bachar Houli,9,5,11,0,0,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Daniel Jackson,11,4,6,0,0,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Addam Maric,6,2,6,0,1,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Ivan Maric,8,5,10,0,0,25,0
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Dustin Martin,11,2,5,2,1,1,4
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Brad Miller,4,5,5,0,1,1,3
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Steven Morris,1,1,8,0,0,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Robin Nahas,6,1,2,1,1,0,5
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Chris Newman,9,3,5,0,0,0,5
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Jayden Post,5,3,4,0,0,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Alex Rance,11,3,10,0,0,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Jack Riewoldt,11,3,5,4,3,0,5
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Shane Tuck,1,3,14,0,0,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Richmond,Ty Vickery,2,1,1,1,0,9,3
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Dennis Armfield,15,6,4,2,0,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Eddie Betts,8,2,5,2,3,0,0
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Paul Bower,11,6,1,0,0,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Andrew Carrazzo,16,4,15,0,0,0,5
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Ed Curnow,7,4,11,0,1,0,6
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Jeff Garlett,8,3,3,1,2,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Bryce Gibbs,13,10,9,0,0,0,4
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Shaun Hampson,7,4,4,3,1,10,3
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Lachie Henderson,12,6,4,0,0,0,0
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Chris Judd,8,3,18,0,0,0,6
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Matthew Kreuzer,8,5,8,1,0,15,5
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Jeremy Laidler,9,5,7,0,0,0,2
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Kane Lucas,2,1,3,2,0,0,3
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Marc Murphy,12,5,20,1,1,0,4
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Mitch Robinson,14,5,3,1,2,1,3
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Jordan Russell,3,3,2,0,0,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Heath Scotland,10,4,9,0,0,0,5
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Kade Simpson,18,6,7,1,0,0,3
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Bret Thornton,10,7,5,1,3,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Zach Tuohy,6,3,7,0,0,0,4
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Jarrad Waite,9,8,2,1,1,0,1
2012,1,2012-03-29,M.C.G.,Richmond,Carlton,Carlton,Chris Yarran,13,3,9,2,0,0,3
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Chance Bateman,7,2,4,0,0,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Grant Birchall,21,9,7,1,0,0,2
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Jarrad Boumann,3,1,4,0,0,0,0
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Luke Breust,5,2,9,0,1,0,5
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Shaun Burgoyne,9,3,4,1,1,0,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Lance Franklin,13,6,8,5,3,1,6
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Josh Gibson,6,4,7,0,0,0,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Brent Guerra,13,5,7,0,2,0,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Jack Gunston,4,4,3,1,1,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,David Hale,7,6,9,0,1,18,0
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Jordan Lewis,12,7,5,2,1,2,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Broc McCauley,4,4,10,1,0,21,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Sam Mitchell,16,6,16,0,2,0,8
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Michael Osborne,10,5,7,1,1,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Cyril Rioli,9,4,7,2,0,0,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Shane Savage,7,3,8,2,1,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Ryan Schoenmakers,5,3,2,0,0,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Brad Sewell,12,2,14,0,1,0,7
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Isaac Smith,13,1,4,2,0,0,5
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Ben Stratton,5,1,6,0,0,0,5
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Matt Suckling,14,7,12,0,0,0,5
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Hawthorn,Brendan Whitecross,11,3,10,2,0,0,6
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Luke Ball,13,4,8,0,0,0,10
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Jarryd Blair,10,2,10,3,2,0,5
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Martin Clarke,10,4,3,0,0,0,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Travis Cloke,15,7,3,2,3,0,2
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Chris Dawes,9,5,3,0,2,3,3
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Alex Fasolo,9,3,3,2,2,0,3
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Tyson Goldsack,8,4,5,0,0,0,0
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Darren Jolly,6,3,9,2,1,28,3
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Lachlan Keeffe,1,1,3,0,0,0,3
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Heritier Lumumba,6,4,8,0,0,0,2
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Jackson Paine,3,3,3,1,1,0,2
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Scott Pendlebury,14,5,19,2,1,0,6
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Ben Reid,7,5,4,0,0,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Luke Rounds,7,4,3,0,2,0,3
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Paul Seedsman,1,2,4,0,0,0,0
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Heath Shaw,13,3,3,1,0,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Steele Sidebottom,14,5,9,0,3,0,2
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Ben Sinclair,9,1,2,0,0,0,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Dane Swan,21,3,10,1,0,0,1
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Dale Thomas,12,6,7,2,0,0,4
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Alan Toovey,9,2,4,0,0,0,7
2012,1,2012-03-30,M.C.G.,Hawthorn,Collingwood,Collingwood,Peter Yagmoor,0,0,0,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Rohan Bail,5,0,7,0,0,0,6
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Clint Bartram,8,3,7,0,0,0,1
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Matthew Bate,6,2,4,0,1,0,0
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Sam Blease,3,1,2,0,3,0,0
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Mitch Clark,9,4,1,2,1,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Aaron Davey,6,0,5,1,1,0,5
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,James Frawley,13,4,4,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Colin Garland,12,3,0,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Brad Green,11,5,3,1,0,0,1
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Jack Grimes,11,3,4,0,0,0,4
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Jeremy Howe,8,5,2,2,1,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Mark Jamar,6,3,6,0,1,27,4
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Nathan Jones,13,4,7,0,1,0,4
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Joel Macdonald,13,3,6,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,James Magner,13,4,10,2,0,0,4
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Stefan Martin,5,5,3,1,0,11,4
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Jordie McKenzie,12,1,4,0,0,0,6
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Brent Moloney,7,0,6,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Jared Rivers,3,2,4,0,0,0,3
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Jack Trengove,11,6,6,1,1,0,8
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Josh Tynan,11,2,3,0,0,0,1
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Melbourne,Jack Watts,12,5,6,1,0,0,3
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Jed Adcock,18,9,11,1,0,0,4
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Todd Banfield,8,2,2,3,1,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Claye Beams,12,1,13,0,0,0,5
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Rohan Bewick,5,5,6,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Simon Black,17,3,13,0,0,0,10
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Mitch Golby,12,8,8,0,0,0,1
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Pearce Hanley,17,9,6,2,0,0,6
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Ben Hudson,5,1,12,0,0,19,3
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Ryan Lester,9,3,3,0,2,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Matthew Leuenberger,3,2,6,1,0,22,3
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Matt Maguire,11,9,3,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Ashley McGrath,9,3,3,1,1,0,3
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Niall McKeever,13,7,5,0,0,0,0
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Daniel Merrett,11,5,5,2,1,0,4
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Joel Patfull,6,4,10,0,0,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Jared Polec,8,6,10,0,0,1,0
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,James Polkinghorne,11,4,5,3,1,0,7
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Jack Redden,7,4,11,0,1,0,7
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Daniel Rich,13,1,11,0,1,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Tom Rockliff,16,10,7,3,5,0,5
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Sam Sheldon,4,1,1,1,1,0,2
2012,1,2012-03-31,M.C.G.,Melbourne,Brisbane Lions,Brisbane Lions,Cheynee Stiller,11,10,8,0,0,0,4
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Gary Ablett,23,3,19,2,0,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Harley Bennell,12,6,10,2,1,0,0
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Jared Brennan,20,6,7,0,0,1,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Campbell Brown,10,6,5,2,0,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Josh Caddy,12,7,4,1,0,0,2
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Daniel Gorringe,1,2,7,0,0,1,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Aaron Hall,7,3,10,0,0,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Jarrod Harbrow,10,6,7,0,0,0,0
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Tom Hickey,3,3,6,0,1,4,2
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Karmichael Hunt,8,4,7,0,0,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Sam Iles,11,7,11,0,0,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Tom Lynch,4,3,5,0,0,0,2
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Brandon Matera,6,0,4,0,0,0,4
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Steven May,7,4,4,0,0,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Dion Prestia,9,4,10,1,1,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Michael Rischitelli,9,3,17,0,0,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Luke Russell,11,8,5,0,1,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Zac Smith,5,1,8,1,0,15,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,David Swallow,12,2,10,1,0,0,5
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Seb Tape,3,1,5,0,0,0,4
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Jeremy Taylor,5,3,4,0,0,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Gold Coast,Matthew Warnock,2,1,7,0,0,0,0
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Ian Callinan,14,5,4,2,5,0,5
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Patrick Dangerfield,13,3,12,2,0,0,2
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Michael Doughty,5,4,12,0,0,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Richard Douglas,14,6,5,1,3,0,7
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Ricky Henderson,5,1,3,0,0,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Sam Jacobs,9,5,9,0,0,28,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Graham Johncock,16,7,2,0,0,0,2
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Tom Lynch,7,2,0,1,2,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,David Mackay,9,3,12,0,0,1,5
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Andy Otten,10,7,7,0,0,0,4
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Jared Petrenko,6,4,7,0,1,0,4
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Jason Porplyzia,8,2,9,1,0,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Brent Reilly,14,6,9,0,0,0,4
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Ben Rutten,6,7,4,0,0,0,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Rory Sloane,18,6,6,1,1,0,9
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Brodie Smith,11,5,8,0,0,0,5
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Daniel Talia,6,5,9,0,0,0,2
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Scott Thompson,25,6,14,0,1,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Kurt Tippett,13,7,6,4,3,13,1
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Nathan van Berlo,15,7,7,2,0,0,5
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Bernie Vince,18,3,4,0,1,0,3
2012,1,2012-03-31,Carrara,Gold Coast,Adelaide,Adelaide,Taylor Walker,10,8,5,5,2,0,2
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Hayden Ballantyne,15,1,5,2,2,0,4
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Michael Barlow,4,1,9,1,0,0,3
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Kepler Bradley,7,2,6,1,0,4,1
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Greg Broughton,7,1,7,0,0,0,5
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Zac Clarke,7,6,4,2,1,6,2
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Ryan Crowley,7,5,15,0,0,0,4
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Zac Dawson,3,2,9,0,0,1,2
2012,1,2012-03-31,Subiaco,Fremantle,Geelong,Fremantle,Matt de Boer,11,7,9,1,1,0,4
