season,round,date,venue,home_club,away_club,club,player,kicks,marks,handballs,goals,behinds,hitouts,tackles
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Joel Bowden,11,1,8,2,0,0,3
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Leon Cameron,9,3,7,0,1,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Wayne Campbell,16,4,3,0,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Aaron Fiora,8,2,2,0,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Darren Gaspar,6,4,4,1,0,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Ray Hall,3,2,1,0,0,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Rory Hilton,7,1,0,0,1,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Ben Holland,4,5,3,0,0,0,3
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Adam Houlihan,14,4,4,0,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Andrew Kellaway,11,7,3,1,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Clinton King,9,3,5,1,0,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Matthew Knights,9,2,8,0,0,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Andrew Krakouer,5,2,2,2,1,0,3
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Brad Ottens,11,9,2,4,1,18,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Matthew Richardson,13,9,3,6,1,1,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,David Rodan,2,1,1,0,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Matthew Rogers,9,5,5,1,2,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Greg Stafford,8,6,3,1,0,15,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Steven Sziller,3,2,2,1,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Greg Tivendale,13,4,1,3,1,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Jason Torney,12,7,7,0,1,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Richmond,Ty Zantuck,3,1,0,1,0,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Rupert Betheras,9,6,7,0,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Nathan Buckley,24,8,8,0,0,2,4
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Scott Burns,12,8,7,0,0,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,James Clement,7,1,8,0,0,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Richard Cole,3,3,1,0,0,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Scott Cummings,6,5,0,5,1,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Leon Davis,9,1,2,1,0,0,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Nick Davis,4,3,2,1,1,1,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Andrew Dimattina,3,1,0,0,0,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Josh Fraser,2,1,4,1,0,6,3
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Glenn Freeborn,2,1,10,0,0,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Brodie Holland,9,5,3,3,2,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Ben Johnson,6,2,4,0,0,0,3
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Paul Licuria,8,1,12,0,0,0,6
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Tarkyn Lockyer,5,1,5,0,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Simon Prestigiacomo,3,1,3,0,0,0,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Mark Richardson,6,3,1,3,0,1,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Chad Rintoul,12,5,4,1,1,0,1
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Anthony Rocca,7,7,7,2,1,15,2
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Heath Scotland,14,6,6,0,0,1,0
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Chris Tarrant,10,4,5,1,1,1,4
2002,1,2002-03-28,M.C.G.,Richmond,Collingwood,Collingwood,Shane Wakelin,0,0,0,0,0,0,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Steven Baker,5,1,5,0,0,0,2
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Heath Black,11,4,6,1,0,0,4
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Jason Blake,4,3,7,0,1,0,2
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Nathan Burke,4,2,8,0,0,0,4
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Jason Cripps,7,2,7,0,0,0,3
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Chad Davis,1,0,0,0,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Fraser Gehrig,11,8,7,0,0,0,2
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Aaron Hamill,5,4,2,1,0,0,7
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Robert Harvey,12,1,11,1,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Lenny Hayes,6,1,5,1,0,0,5
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Max Hudghton,11,7,3,1,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Austinn Jones,13,5,2,1,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Trent Knobel,7,7,6,0,0,13,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Justin Koschitzke,1,1,0,1,0,3,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Steven Lawrence,11,7,8,0,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Stewart Loewe,8,3,4,1,0,14,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Stephen Milne,11,4,1,2,0,0,5
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Justin Peckett,8,5,2,1,1,0,3
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Nick Riewoldt,7,3,2,1,1,1,2
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Troy Schwarze,9,4,2,1,0,0,4
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Andrew Thompson,20,7,4,1,0,0,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,St Kilda,Brett Voss,3,1,1,0,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Matthew Allan,9,8,10,0,0,17,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Simon Beaumont,14,7,3,1,0,0,3
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Craig Bradley,17,5,4,1,0,0,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Scott Camporeale,12,3,4,0,0,0,3
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Sam Cranage,4,0,3,0,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Brendan Fevola,4,2,2,0,0,0,2
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Simon Fletcher,6,3,7,1,0,0,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Anthony Franchina,4,2,1,0,0,0,6
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,David Gallagher,6,4,5,0,0,0,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Adrian Hickmott,4,4,5,0,1,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Trent Hotton,0,0,2,0,0,2,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Ryan Houlihan,11,2,4,1,0,0,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Matthew Lappin,6,2,1,0,0,1,3
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Michael Mansfield,3,0,1,0,0,0,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Glenn Manton,2,2,5,0,0,0,2
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Andrew McKay,9,2,6,0,0,0,7
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Corey McKernan,8,2,2,1,1,5,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Andrew Merrington,8,7,3,2,1,2,0
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Justin Murphy,11,5,3,1,0,0,5
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Jim Plunkett,9,6,11,1,0,0,2
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Ian Prendergast,3,4,3,0,0,1,1
2002,1,2002-03-30,Docklands,St Kilda,Carlton,Carlton,Brett Ratten,7,1,5,1,1,0,5
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Gary Ablett,4,4,4,0,1,0,1
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Jimmy Bartel,8,4,5,0,0,0,1
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Paul Chapman,4,2,4,0,0,0,2
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,David Clarke,14,9,15,0,0,0,3
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Joel Corey,12,4,12,0,0,0,0
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Corey Enright,12,2,10,1,0,0,1
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Daniel Foster,2,2,1,0,0,0,2
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Ben Graham,8,3,6,1,0,5,2
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Brent Grgic,10,5,3,1,1,0,1
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Tom Harley,10,5,6,0,0,0,1
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,David Johnson,3,2,3,0,0,0,1
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Steven King,12,10,11,0,0,28,3
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Kent Kingsley,8,4,3,4,2,0,2
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Cameron Ling,12,2,9,1,0,0,0
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Aaron Lord,13,5,13,1,1,0,2
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Tim McGrath,12,5,5,0,0,0,2
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Cameron Mooney,4,1,4,1,1,1,0
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,James Rahilly,3,1,4,0,0,0,0
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Peter Riccardi,14,2,6,1,1,0,3
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Brenton Sanderson,15,7,7,0,0,0,0
2002,1,2002-03-30,M.C.G.,Geelong,Essendon,Geelong,Matthew Scarlett,6,4,5,0,0,0,1
