season,round,date,venue,home_club,away_club,club,player,kicks,marks,handballs,goals,behinds,hitouts,tackles
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Winston Abraham,0,0,0,0,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Glenn Archer,10,6,5,1,0,0,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,John Blakey,15,8,3,0,0,0,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Matthew Burton,5,7,8,0,0,19,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Shane Clayton,7,7,3,0,1,0,3
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Stuart Cochrane,9,5,1,1,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Leigh Colbert,9,2,4,0,0,1,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Shannon Grant,23,5,10,1,0,0,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Daniel Harris,11,3,4,1,0,0,6
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Troy Makepeace,8,3,4,1,0,0,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Jason McCartney,8,1,2,0,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Corey McKernan,12,6,0,2,1,4,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Shannon Motlop,5,0,4,1,2,0,3
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Drew Petrie,5,1,0,0,0,3,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Byron Pickett,7,4,5,0,0,0,3
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Brady Rawlings,6,1,4,0,0,0,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Saverio Rocca,10,8,1,1,2,2,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Adam Simpson,16,2,4,0,0,2,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Jess Sinclair,6,1,7,0,1,0,6
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Dylan Smith,5,0,4,0,0,0,3
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Anthony Stevens,23,5,6,0,0,0,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Kangaroos,Shannon Watt,0,0,0,0,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Steven Alessio,4,4,6,2,0,11,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Paul Barnard,8,5,1,4,1,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,John Barnes,11,10,9,0,0,5,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Justin Blumfield,13,11,8,2,1,4,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Mark Bolton,2,1,3,1,0,0,3
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Blake Caracella,15,8,5,1,0,1,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Dustin Fletcher,15,1,3,0,0,0,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Aaron Henneman,4,2,6,0,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,James Hird,8,5,3,1,0,0,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Danny Jacobs,6,7,5,0,0,0,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Jason Johnson,19,2,11,2,1,0,3
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Mark Johnson,14,4,6,1,0,0,4
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Matthew Lloyd,11,3,1,4,2,0,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Scott Lucas,11,6,5,2,2,0,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Mark McVeigh,11,6,4,1,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Mark Mercuri,7,5,12,0,0,1,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Joe Misiti,19,5,11,0,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Gary Moorcroft,3,2,1,0,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Adam Ramanauskas,15,5,1,1,0,0,0
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Dean Rioli,11,10,6,0,0,0,1
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Dean Solomon,10,4,8,1,1,0,2
2001,1,2001-03-30,M.C.G.,Kangaroos,Essendon,Essendon,Sean Wellman,14,8,3,0,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,John Barker,5,3,2,0,0,2,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Glen Bowyer,18,7,3,0,1,0,3
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Daniel Chick,16,9,3,1,0,0,3
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Tim Clarke,5,3,4,0,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Shane Crawford,9,2,5,1,0,0,2
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Trent Croad,12,7,4,0,1,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Ben Dixon,5,3,0,2,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Mark Graham,13,6,4,1,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Daniel Harford,14,8,11,2,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Jonathan Hay,9,6,4,0,0,0,2
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Nick Holland,10,6,5,3,1,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Angelo Lekkas,7,2,5,1,0,0,3
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Aaron Lord,7,2,5,0,2,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Luke McCabe,11,7,9,0,0,0,4
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Luke McPharlin,2,2,1,1,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Jade Rawlings,8,6,5,0,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Shaun Rehn,9,5,11,0,0,16,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Anthony Rock,3,1,1,0,0,0,2
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Joel Smith,19,5,2,0,1,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Rayden Tallis,13,8,2,0,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Nathan Thompson,8,7,1,1,1,4,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Hawthorn,Tony Woods,9,7,7,0,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Nathan Buckley,21,10,2,0,4,1,4
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Scott Burns,11,7,11,0,0,0,2
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Josh Fraser,13,8,5,2,0,11,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Glenn Freeborn,7,5,9,1,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Ben Johnson,8,3,8,0,1,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Tyson Lane,4,3,4,0,1,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Paul Licuria,9,4,8,0,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Tarkyn Lockyer,19,8,6,1,0,0,3
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Ryan Lonie,9,2,3,0,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Steven McKee,5,0,5,0,0,7,3
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Jarrod Molloy,15,9,5,3,1,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Shane OBree,15,6,9,0,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Simon Prestigiacomo,8,3,7,0,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Mark Richardson,5,1,1,0,0,3,2
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Chad Rintoul,13,6,8,0,0,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Anthony Rocca,3,1,3,1,1,1,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Heath Scotland,2,0,5,0,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Rhyce Shaw,5,2,2,0,0,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Carl Steinfort,9,3,6,0,0,0,2
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Chris Tarrant,17,8,1,2,1,0,0
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Andrew Ukovic,9,4,2,1,3,0,1
2001,1,2001-03-31,M.C.G.,Hawthorn,Collingwood,Collingwood,Shane Wakelin,8,4,3,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Trent Bartlett,0,0,0,0,0,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Nathan Brown,5,2,2,0,1,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Simon Cox,8,6,3,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Matthew Croft,6,3,2,0,0,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Todd Curley,11,4,1,0,0,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Luke Darcy,10,7,9,1,1,17,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Paul Dimattina,9,4,6,2,0,0,3
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Nathan Eagleton,9,4,3,0,1,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Craig Ellis,10,1,2,0,0,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Simon Garlick,6,2,1,1,0,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Chris Grant,8,4,4,4,2,0,5
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Ben Harrison,8,1,4,0,0,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Paul Hudson,2,1,5,0,0,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Kingsley Hunter,6,3,0,4,1,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Brad Johnson,16,7,1,3,1,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Tony Liberatore,9,0,9,0,0,0,4
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Robert Murphy,6,2,2,1,0,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Luke Penny,1,0,1,0,0,3,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Matthew Robbins,6,2,3,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Jose Romero,15,8,8,0,1,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Rohan Smith,11,6,6,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,Western Bulldogs,Scott West,3,0,9,0,0,0,4
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Steven Baker,3,3,2,0,0,0,5
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Caydn Beetham,10,4,4,1,0,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Jason Blake,1,1,1,0,0,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Nathan Burke,17,4,7,2,0,0,5
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Craig Callaghan,19,5,7,1,0,0,6
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Mathew Capuano,5,3,0,1,0,10,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Tony Delaney,7,5,2,0,0,0,5
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Peter Everitt,13,9,0,5,5,18,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Mark Gale,4,1,3,0,1,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Barry Hall,5,2,1,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Aaron Hamill,10,6,3,0,3,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Robert Harvey,22,8,11,1,1,0,3
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Lenny Hayes,6,1,3,2,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Max Hudghton,4,4,2,0,1,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Stewart Loewe,9,6,5,1,0,14,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Brett Moyle,9,5,7,0,0,0,2
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Justin Peckett,7,4,1,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Justin Plapp,14,9,1,0,0,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Robert Powell,12,6,3,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Andrew Thompson,7,3,4,0,0,0,1
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Jason Traianidis,8,4,3,2,1,0,0
2001,1,2001-03-31,Docklands,Western Bulldogs,St Kilda,St Kilda,Brett Voss,10,5,5,0,0,0,1
2001,1,2001-03-31,Subiaco,Fremantle,Carlton,Fremantle,Daniel Bandy,6,4,9,0,0,7,0
2001,1,2001-03-31,Subiaco,Fremantle,Carlton,Fremantle,Peter Bell,3,0,3,0,0,0,0
2001,1,2001-03-31,Subiaco,Fremantle,Carlton,Fremantle,Heath Black,15,5,3,2,0,0,4
2001,1,2001-03-31,Subiaco,Fremantle,Carlton,Fremantle,Brad Bootsma,19,7,8,1,0,0,1
2001,1,2001-03-31,Subiaco,Fremantle,Carlton,Fremantle,Leigh Brown,11,3,6,0,0,0,2
