season,round,date,venue,home_club,away_club,club,player,kicks,marks,handballs,goals,behinds,hitouts,tackles
2020,1,2020-03-19,M.C.G.,Richmond,Carlton,Carlton,Jack Silvagni,4,1,2,2,1,0,0
2020,1,2020-03-19,M.C.G.,Richmond,Carlton,Carlton,Kade Simpson,13,6,7,0,0,0,0
2020,1,2020-03-19,M.C.G.,Richmond,Carlton,Carlton,Sam Walsh,12,5,7,0,0,0,0
2020,1,2020-03-19,M.C.G.,Richmond,Carlton,Carlton,Jacob Weitering,11,2,1,0,0,0,3
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Marcus Bontempelli,5,0,10,0,0,0,6
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Josh Bruce,2,1,4,1,0,2,2
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Ben Cavarra,2,1,1,1,1,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Zaine Cordy,9,2,0,0,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Hayden Crozier,12,4,5,0,0,0,7
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Bailey Dale,1,1,5,0,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Caleb Daniel,10,3,10,0,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Josh Dunkley,9,2,10,0,0,0,2
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Tim English,9,4,1,0,1,12,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Ryan Gardner,8,5,3,0,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Lachie Hunter,13,5,9,0,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Jason Johannisen,11,4,5,0,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Alex Keath,13,9,2,0,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Sam Lloyd,6,4,2,0,1,0,5
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Jack Macrae,11,5,11,0,0,0,5
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Aaron Naughton,1,0,1,0,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Bailey Smith,9,5,14,0,0,0,7
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Matt Suckling,8,6,3,1,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Mitch Wallis,5,2,7,1,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Bailey Williams,9,6,8,1,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Easton Wood,7,5,7,0,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Western Bulldogs,Lewis Young,3,3,1,0,1,1,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Taylor Adams,16,3,10,1,0,0,5
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Callum Brown,6,1,8,1,0,0,3
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Tyler Brown,4,0,11,0,0,0,3
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Mason Cox,5,4,4,2,0,8,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Jack Crisp,12,7,3,0,1,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Josh Daicos,7,3,7,2,0,0,5
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Jordan de Goey,9,4,5,1,2,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Jamie Elliott,9,3,4,1,1,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Brodie Grundy,8,3,11,1,3,35,3
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Will Hoskin-Elliott,9,6,6,1,0,0,2
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Jeremy Howe,16,9,9,0,0,0,4
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Jack Madgen,4,3,1,0,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Brayden Maynard,15,6,4,0,0,0,2
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Chris Mayne,13,7,16,0,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Brody Mihocek,9,8,2,3,0,0,3
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Darcy Moore,7,6,4,0,0,0,0
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,John Noble,8,4,11,0,0,0,3
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Scott Pendlebury,13,4,12,0,0,0,4
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Tom Phillips,5,0,7,0,0,0,3
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Jordan Roughead,3,2,2,0,0,0,1
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Steele Sidebottom,11,9,15,0,1,0,4
2020,1,2020-03-20,Docklands,Western Bulldogs,Collingwood,Collingwood,Josh Thomas,2,2,9,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Tom Bellchambers,5,1,2,0,0,29,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Tom Cutler,11,3,6,0,0,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Orazio Fantasia,4,5,2,1,0,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Aaron Francis,5,4,5,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Matt Guelfi,9,4,7,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Michael Hurley,12,11,5,0,0,0,0
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Kyle Langford,9,8,9,0,1,0,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Jayden Laverde,4,4,1,1,0,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Anthony McDonald-Tipungwuti,4,1,7,0,0,0,5
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Andrew McGrath,12,1,11,0,0,0,8
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Zach Merrett,9,4,13,0,0,0,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Darcy Parish,6,1,6,0,0,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Mason Redman,12,9,5,0,0,0,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Jordan Ridley,12,9,4,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Adam Saad,15,6,13,0,1,0,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Dylan Shiel,21,5,14,0,1,0,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Devon Smith,9,2,6,1,1,0,5
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Will Snelling,4,4,13,1,0,0,4
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Jake Stringer,9,5,0,2,3,0,4
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Jacob Townsend,4,3,5,3,0,0,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,David Zaharakis,9,5,8,0,0,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Essendon,Brandon Zerk-Thatcher,7,3,5,0,0,0,0
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,James Aish,8,2,4,0,0,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Bailey Banfield,5,3,7,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Brett Bewley,16,8,4,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Andrew Brayshaw,7,1,7,0,2,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Adam Cerra,4,4,11,0,1,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Travis Colyer,10,4,3,1,2,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Reece Conca,10,4,5,0,0,0,4
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Brennan Cox,6,3,4,0,0,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Mitch Crowden,7,2,3,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Sean Darcy,1,2,5,0,0,21,0
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Taylin Duman,7,5,3,0,0,0,3
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Nat Fyfe,10,4,16,0,0,0,4
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Ethan Hughes,5,3,2,0,0,0,0
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Rory Lobb,13,7,2,2,0,9,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Griffin Logue,2,1,4,0,0,0,0
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Cam McCarthy,8,3,3,0,1,0,1
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Luke Ryan,9,1,2,0,0,0,0
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Lachie Schultz,6,4,3,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Sam Sturt,5,3,5,3,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Matthew Taberner,6,5,4,1,2,0,0
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Darcy Tucker,10,6,13,0,0,0,2
2020,1,2020-03-21,Docklands,Essendon,Fremantle,Fremantle,Michael Walters,11,4,10,1,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Rory Atkins,6,1,8,1,0,0,5
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Luke Brown,9,2,2,0,0,0,1
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Brad Crouch,10,0,10,0,0,0,4
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Matt Crouch,7,1,11,0,0,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Ben Davis,4,2,1,1,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Darcy Fogarty,4,4,4,1,0,0,0
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Billy Frampton,6,2,3,0,0,11,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Bryce Gibbs,2,1,5,0,0,0,0
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Chayce Jones,6,1,0,1,1,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Jake Kelly,5,2,3,0,0,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Rory Laird,11,4,8,0,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Tom Lynch,11,1,3,2,0,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Fischer McAsey,3,1,2,0,0,0,0
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Wayne Milera,10,5,5,0,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Lachlan Murphy,6,2,4,1,1,0,6
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Reilly OBrien,3,2,8,0,0,22,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Paul Seedsman,10,2,4,0,0,0,4
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Rory Sloane,6,1,11,1,1,0,7
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Brodie Smith,6,2,1,0,1,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Tyson Stengle,3,0,8,1,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Daniel Talia,9,3,4,0,0,0,0
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Adelaide,Taylor Walker,5,2,2,2,1,1,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Aliir Aliir,6,3,5,0,0,4,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Nick Blakey,5,2,3,1,1,0,1
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Kaiden Brand,8,5,3,0,0,0,1
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Harry Cunningham,10,3,2,0,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Jordan Dawson,12,4,6,0,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Oliver Florent,15,2,6,0,1,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Sam Gray,9,3,7,1,0,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Will Hayward,2,1,2,2,0,0,1
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Isaac Heeney,12,5,4,4,1,0,4
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Josh Kennedy,13,2,12,1,0,0,7
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Jake Lloyd,10,4,7,0,0,0,1
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Tom McCartin,7,3,4,1,1,2,1
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Justin McInerney,7,1,8,0,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Callum Mills,11,4,7,0,0,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Sam Naismith,9,1,2,0,0,28,4
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Colin ORiordan,7,3,8,0,0,0,2
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Tom Papley,11,6,4,1,2,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Luke Parker,16,5,14,0,0,0,6
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Dane Rampe,8,4,2,0,0,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Ben Ronke,6,1,3,0,0,0,6
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,James Rowbottom,9,1,2,0,1,0,3
2020,1,2020-03-21,Adelaide Oval,Adelaide,Sydney,Sydney,Lewis Taylor,7,5,2,0,1,0,4
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Ben Ainsworth,12,6,3,1,1,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Noah Anderson,6,2,6,0,0,0,0
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Jack Bowes,9,3,9,0,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Will Brodie,4,3,10,0,0,0,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Connor Budarick,3,0,5,0,0,0,3
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Sam Collins,11,6,4,0,0,0,0
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Sam Day,1,0,6,0,1,10,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Brandon Ellis,15,3,6,0,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Brayden Fiorini,14,4,5,0,0,0,4
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Caleb Graham,4,3,1,0,0,0,0
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Hugh Greenwood,9,1,9,0,0,0,3
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Nick Holman,3,0,5,0,0,0,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Jesse Joyce,9,3,5,0,0,0,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Ben King,5,2,2,1,0,0,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Sean Lemmens,6,1,3,1,0,0,3
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Jack Lukosius,12,3,2,0,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Darcy Macpherson,7,2,5,0,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Touk Miller,11,5,11,0,0,0,4
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Matt Rowell,6,1,13,0,0,0,4
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,David Swallow,13,5,4,1,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Lachie Weller,11,6,6,0,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Gold Coast,Jarrod Witts,2,0,3,0,0,24,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Karl Amon,15,6,6,0,2,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Travis Boak,12,2,13,0,0,0,4
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Ryan Burton,13,6,5,0,0,0,3
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Zak Butters,8,2,4,1,0,0,0
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Darcy Byrne-Jones,16,5,9,0,1,0,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Tom Clurey,7,6,5,0,0,0,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Xavier Duursma,12,4,6,0,1,0,0
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Brad Ebert,11,8,9,1,3,0,6
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Mitch Georgiades,8,3,3,2,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Robbie Gray,11,6,7,0,1,0,3
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Hamish Hartlett,6,3,4,1,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Dan Houston,8,4,11,0,0,0,6
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Tom Jonas,4,3,4,0,0,0,6
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Jarrod Lienert,7,2,4,0,0,0,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Scott Lycett,4,2,6,0,0,22,0
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Todd Marshall,6,4,4,2,2,2,2
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Trent McKenzie,12,7,3,0,0,0,1
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Steven Motlop,10,2,5,2,0,0,3
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Sam Powell-Pepper,11,2,9,0,2,0,4
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Tom Rockliff,16,3,10,0,0,0,4
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Connor Rozee,13,6,8,1,0,0,3
2020,1,2020-03-21,Carrara,Gold Coast,Port Adelaide,Port Adelaide,Justin Westhoff,9,4,3,0,1,7,5
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Jeremy Cameron,5,5,2,3,0,0,1
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Stephen Coniglio,12,2,7,2,0,0,1
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Aidan Corr,6,3,3,0,0,0,1
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Isaac Cumming,5,1,3,0,0,0,3
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Brent Daniels,5,1,4,0,0,0,2
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Phil Davis,5,3,1,0,0,0,0
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Matt de Boer,8,1,6,0,0,0,5
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Jeremy Finlayson,7,1,0,1,0,4,2
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Tom Green,3,1,3,0,0,0,2
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Toby Greene,12,6,4,4,1,0,0
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Nick Haynes,17,9,3,0,0,0,0
2020,1,2020-03-21,Sydney Showground,Greater Western Sydney,Geelong,Greater Western Sydney,Harry Himmelberg,4,2,3,0,0,0,0
