season,round,date,venue,home_club,away_club,club,player,kicks,marks,handballs,goals,behinds,hitouts,tackles
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Nic Newman,10,4,4,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Lochie OBrien,5,0,8,1,0,0,2
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Matthew Owies,4,3,6,0,2,0,2
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Marc Pittonet,4,3,9,0,1,16,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Adam Saad,17,8,4,0,0,0,4
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Will Setterfield,9,3,7,0,0,0,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Jack Silvagni,8,6,4,1,2,1,3
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Jacob Weitering,6,6,3,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Tom Williamson,0,0,0,0,0,0,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Carlton,Zac Williams,7,1,4,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Jake Aarts,7,3,8,1,1,0,3
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Liam Baker,6,3,8,1,0,0,2
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Noah Balta,8,5,2,2,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Shai Bolton,9,3,7,3,2,0,2
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Nathan Broad,14,7,4,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Jason Castagna,10,9,6,0,1,0,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Trent Cotchin,6,1,8,0,0,0,2
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Shane Edwards,5,2,9,0,1,0,3
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Josh Gibcus,3,5,7,0,0,0,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Jack Graham,8,4,6,0,0,0,3
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Dylan Grimes,7,3,7,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Tom Lynch,4,3,1,2,1,0,2
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Dustin Martin,18,3,3,1,0,0,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Toby Nankervis,3,1,10,0,0,22,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Marlion Pickett,11,7,7,0,0,0,5
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Dion Prestia,6,2,4,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Hugo Ralphsmith,4,0,6,0,0,0,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Jack Riewoldt,5,2,1,1,2,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Daniel Rioli,8,6,5,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Jack Ross,13,7,6,0,0,0,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Jayden Short,19,2,2,0,0,0,1
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Ivan Soldo,2,0,3,0,0,7,0
2022,1,2022-03-17,M.C.G.,Carlton,Richmond,Richmond,Robbie Tarrant,5,3,6,0,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Josh Battle,9,5,4,0,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Dan Butler,5,3,8,0,0,0,6
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Ryan Byrnes,4,2,7,0,0,0,0
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Brad Crouch,14,2,13,0,0,0,6
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Jade Gresham,14,6,10,2,1,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Jack Hayes,10,10,8,3,0,2,3
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Jack Higgins,12,4,5,0,4,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Bradley Hill,14,5,12,0,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Dougal Howard,6,4,3,0,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Dean Kent,3,2,1,1,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Max King,12,6,4,1,3,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Rowan Marshall,18,4,3,0,0,25,4
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Daniel McKenzie,10,4,3,0,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Tim Membrey,12,6,1,3,2,0,0
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Mitch Owens,2,1,4,0,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Ben Paton,12,7,8,0,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Sebastian Ross,9,3,10,0,0,0,4
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Jack Sinclair,19,5,6,1,1,0,4
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Jack Steele,15,5,13,0,0,0,7
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Nasiah Wanganeen-Milera,0,0,0,0,0,0,0
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Jimmy Webster,8,0,4,0,0,0,0
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Callum Wilkie,9,6,11,0,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,St Kilda,Mason Wood,10,8,3,1,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Taylor Adams,9,0,16,0,0,0,3
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Trent Bianco,4,3,3,0,1,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Tyler Brown,2,1,7,0,0,0,3
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Mason Cox,6,3,3,0,1,4,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Jack Crisp,10,1,6,0,0,0,3
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Josh Daicos,7,4,14,1,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Nick Daicos,15,5,12,0,0,0,4
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Jordan de Goey,15,5,12,2,3,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Jamie Elliott,10,5,7,1,1,0,4
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Jack Ginnivan,8,3,2,2,2,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Brodie Grundy,9,2,8,0,0,37,5
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Oliver Henry,8,3,2,2,1,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Jeremy Howe,14,9,8,0,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Patrick Lipinski,17,5,13,1,0,0,4
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Jack Madgen,9,5,7,0,0,0,3
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Beau McCreery,3,2,10,1,0,0,5
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Brody Mihocek,9,4,5,3,2,0,3
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Darcy Moore,15,7,1,0,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,John Noble,14,7,8,0,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Scott Pendlebury,16,4,8,0,0,0,2
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Isaac Quaynor,8,5,12,0,0,0,1
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Steele Sidebottom,10,4,6,2,0,0,5
2022,1,2022-03-18,Docklands,St Kilda,Collingwood,Collingwood,Tom Wilson,0,0,0,0,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Tom Atkins,9,4,12,0,0,0,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Mark Blicavs,6,3,6,0,0,5,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Jeremy Cameron,4,2,1,2,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Brad Close,10,6,6,2,2,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Luke Dahlhaus,5,3,9,1,0,0,4
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Patrick Dangerfield,18,4,13,1,2,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Sam De Koning,2,2,4,0,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Francis Evans,2,2,6,1,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Cameron Guthrie,11,1,14,1,0,0,4
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Zach Guthrie,10,4,7,0,0,0,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Tom Hawkins,12,8,5,4,2,4,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Jack Henry,2,1,3,0,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Shaun Higgins,13,3,9,1,1,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Max Holmes,8,3,8,2,1,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Jake Kolodjashnij,5,4,7,0,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Brandan Parfitt,20,1,12,0,0,0,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Esava Ratugolea,2,1,2,0,0,5,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Joel Selwood,13,2,14,0,0,0,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Isaac Smith,12,5,10,0,1,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Rhys Stanley,10,6,7,0,0,19,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Tyson Stengle,15,4,5,4,3,0,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Tom Stewart,18,5,3,0,0,0,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Geelong,Zach Tuohy,11,2,8,1,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Kaine Baldwin,5,3,2,0,1,0,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Jye Caldwell,11,8,12,2,1,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Nik Cox,6,5,9,0,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Tom Cutler,16,9,8,1,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Sam Draper,5,1,7,0,0,33,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Matt Guelfi,6,6,7,0,1,0,4
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Brayden Ham,5,4,5,0,0,0,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Dyson Heppell,7,4,8,0,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Nick Hind,17,6,6,0,0,0,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Jake Kelly,8,4,5,0,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Kyle Langford,0,0,0,0,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Jayden Laverde,4,4,2,0,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Nic Martin,17,10,10,5,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Andrew McGrath,19,6,10,0,0,0,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Zach Merrett,14,7,25,0,0,0,3
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Darcy Parish,14,6,20,0,0,0,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Archie Perkins,11,5,9,0,0,0,1
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Mason Redman,15,8,5,0,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Jordan Ridley,11,5,6,0,0,0,0
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Dylan Shiel,9,5,14,0,0,0,4
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Devon Smith,9,3,8,1,1,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,James Stewart,9,5,4,0,0,0,2
2022,1,2022-03-19,M.C.G.,Geelong,Essendon,Essendon,Peter Wright,4,5,4,2,0,12,0
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Lachie Ash,3,2,5,0,0,0,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Jarrod Brander,8,2,2,1,3,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Tanner Bruhn,0,0,0,0,0,0,0
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Stephen Coniglio,11,3,9,1,0,0,5
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Isaac Cumming,11,5,7,0,0,0,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Phil Davis,10,6,5,0,0,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Matt de Boer,6,4,9,0,0,0,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Matt Flynn,7,3,10,0,0,30,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Tom Green,15,5,16,2,0,2,7
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Bobby Hill,6,3,2,2,2,0,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Harry Himmelberg,8,5,3,3,0,1,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Jacob Hopper,9,2,8,0,0,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Connor Idun,10,7,0,0,0,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Lachlan Keeffe,5,2,1,0,0,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Josh Kelly,15,5,12,0,0,0,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Daniel Lloyd,7,4,2,2,1,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Xavier OHalloran,5,2,2,0,1,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Harry Perryman,16,5,8,0,0,0,4
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Jake Riccardi,6,3,4,0,1,2,4
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Tim Taranto,21,5,7,1,3,0,7
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Sam Taylor,6,5,3,0,0,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Callan Ward,12,6,11,1,0,0,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Greater Western Sydney,Lachie Whitfield,13,4,8,0,0,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Nick Blakey,18,5,4,0,0,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Braeden Campbell,7,2,4,1,0,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Harry Cunningham,4,2,3,0,0,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Oliver Florent,12,4,8,3,0,0,4
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Lance Franklin,7,3,1,1,0,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Errol Gulden,12,4,4,1,1,0,6
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Will Hayward,10,5,5,1,2,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Isaac Heeney,16,5,9,3,0,0,6
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Tom Hickey,8,4,8,0,0,33,4
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Josh Kennedy,6,2,6,0,0,0,3
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Paddy McCartin,12,6,2,0,0,0,0
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Tom McCartin,7,3,2,0,0,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Logan McDonald,4,2,1,0,1,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Justin McInerney,8,1,9,0,0,0,0
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Hayden McLean,8,3,4,2,0,7,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Callum Mills,16,6,5,0,0,0,5
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Colin ORiordan,0,0,0,0,0,0,0
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Luke Parker,14,5,7,5,1,0,5
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Dane Rampe,9,3,3,0,0,0,2
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,James Rowbottom,10,4,8,0,0,0,10
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Angus Sheldrick,4,1,4,0,0,0,1
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Dylan Stephens,11,5,5,0,0,0,0
2022,1,2022-03-19,Stadium Australia,Greater Western Sydney,Sydney,Sydney,Sam Wicks,3,1,4,0,1,0,3
2022,1,2022-03-19,Gabba,Brisbane Lions,Port Adelaide,Brisbane Lions,Marcus Adams,16,11,4,0,0,0,1
2022,1,2022-03-19,Gabba,Brisbane Lions,Port Adelaide,Brisbane Lions,Callum Ah Chee,4,2,9,0,0,0,0
