season,round,date,venue,home_club,away_club,club,player,kicks,marks,handballs,goals,behinds,hitouts,tackles
2009,1,2009-03-26,M.C.G.,Richmond,Carlton,Carlton,Kade Simpson,21,7,6,0,2,0,3
2009,1,2009-03-26,M.C.G.,Richmond,Carlton,Carlton,Bret Thornton,12,10,7,0,0,0,1
2009,1,2009-03-26,M.C.G.,Richmond,Carlton,Carlton,Jarrad Waite,13,4,3,3,0,0,1
2009,1,2009-03-26,M.C.G.,Richmond,Carlton,Carlton,Simon Wiggins,12,10,9,2,3,0,8
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Chance Bateman,16,10,8,1,0,0,6
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Grant Birchall,12,6,17,0,0,0,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Campbell Brown,1,2,5,0,0,0,0
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Stuart Dew,10,2,3,2,0,0,4
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Lance Franklin,12,8,1,5,2,2,5
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Brent Guerra,13,5,10,0,1,0,2
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Luke Hodge,11,2,9,0,0,0,5
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Sam Mitchell,19,7,15,0,0,0,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Tom Murphy,2,1,7,0,0,0,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Michael Osborne,3,3,1,2,0,0,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Brent Renouf,1,1,6,0,0,8,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Cyril Rioli,6,6,4,1,0,0,5
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Jarryd Roughead,8,6,2,4,1,0,0
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Ryan Schoenmakers,1,1,4,0,0,1,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Brad Sewell,7,1,13,0,0,0,10
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Cameron Stokes,4,2,5,1,1,0,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Matt Suckling,5,2,9,0,0,0,0
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Simon Taylor,0,1,9,0,0,12,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Travis Tuck,10,7,21,0,0,6,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Brendan Whitecross,5,6,5,0,0,0,2
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Mark Williams,7,3,3,0,1,0,2
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Hawthorn,Clinton Young,10,6,8,0,1,1,4
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Gary Ablett,15,4,20,1,2,0,5
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Jimmy Bartel,16,8,12,0,0,0,5
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Mark Blake,3,1,7,1,0,16,0
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Paul Chapman,13,7,17,1,0,0,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Joel Corey,19,3,9,0,0,0,5
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Corey Enright,10,6,8,1,0,0,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Ryan Gamble,7,6,5,2,2,0,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Steve Johnson,19,9,8,2,3,0,2
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,James Kelly,7,4,9,0,0,0,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Cameron Ling,7,4,18,0,0,0,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Tom Lonergan,3,2,5,1,1,0,4
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Andrew Mackie,9,3,5,1,0,0,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Darren Milburn,11,5,4,0,0,0,2
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Cameron Mooney,9,7,4,2,2,0,1
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Brad Ottens,8,9,14,0,3,22,4
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Max Rooke,10,8,5,2,0,0,2
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Matthew Scarlett,5,4,5,0,0,0,0
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Joel Selwood,15,5,10,0,2,0,5
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Mathew Stokes,6,3,7,0,2,0,3
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Harry Taylor,9,7,6,0,0,1,0
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,Travis Varcoe,4,3,5,1,1,0,4
2009,1,2009-03-27,M.C.G.,Hawthorn,Geelong,Geelong,David Wojcinski,3,1,7,0,0,0,0
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,John Anthony,7,7,2,2,1,0,2
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Nathan Brown,4,5,9,0,0,0,4
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Chris Bryan,4,1,2,0,0,16,2
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Martin Clarke,13,7,7,2,0,0,2
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Travis Cloke,10,6,1,2,0,1,2
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Shannon Cox,17,5,8,0,0,1,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Leon Davis,18,6,3,1,1,0,4
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Alan Didak,15,8,7,0,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Josh Fraser,9,7,7,0,0,19,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Tyson Goldsack,5,3,3,0,0,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Ben Johnson,13,5,10,0,2,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Tarkyn Lockyer,12,12,9,0,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Heritier Lumumba,9,4,8,0,0,0,5
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Nick Maxwell,5,2,7,2,0,2,8
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Paul Medhurst,12,5,5,2,0,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Shane OBree,10,7,18,0,0,0,8
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Scott Pendlebury,14,9,15,1,1,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Simon Prestigiacomo,5,3,0,0,0,0,4
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Ben Reid,5,3,5,0,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Dane Swan,16,7,12,1,0,0,5
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Dale Thomas,12,5,9,0,0,1,4
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Collingwood,Alan Toovey,9,0,6,0,0,1,4
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Nathan Bock,15,5,7,1,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Myke Cook,4,3,7,0,1,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Patrick Dangerfield,6,4,9,1,1,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Michael Doughty,5,8,11,0,0,0,2
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Richard Douglas,7,4,7,1,0,0,0
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Tyson Edwards,20,10,8,0,2,2,4
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Simon Goodwin,9,6,20,0,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Trent Hentschel,8,4,3,0,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Chris Knights,11,4,15,1,1,1,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,David Mackay,6,3,11,0,0,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Ivan Maric,2,3,9,0,1,21,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Andrew McLeod,25,5,5,0,1,0,2
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Andy Otten,7,6,12,0,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Jared Petrenko,8,4,7,1,0,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Jason Porplyzia,7,2,10,2,0,0,2
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Brent Reilly,6,2,11,0,0,0,4
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Ben Rutten,4,5,10,0,0,0,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Scott Stevens,9,6,2,3,1,1,0
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Kurt Tippett,4,1,5,0,2,9,1
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Nathan van Berlo,10,7,11,2,0,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Bernie Vince,17,11,16,0,1,0,3
2009,1,2009-03-28,M.C.G.,Collingwood,Adelaide,Adelaide,Taylor Walker,4,3,1,1,0,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Jed Adcock,7,6,11,0,1,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Daniel Bradshaw,8,7,5,3,0,0,0
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Jonathan Brown,11,7,4,3,3,0,0
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Jamie Charman,8,2,3,0,0,10,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Mitch Clark,14,9,4,0,1,2,0
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Tom Collier,6,3,4,0,0,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Bradd Dalziell,13,10,15,0,0,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Josh Drummond,12,4,3,0,0,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Scott Harding,5,3,4,0,0,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Rhan Hooper,13,5,5,4,0,0,5
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Travis Johnstone,22,7,15,2,0,0,4
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Matthew Leuenberger,5,2,8,0,1,14,4
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Joel Macdonald,18,11,10,0,0,0,5
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Ashley McGrath,9,5,8,1,0,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Daniel Merrett,9,7,7,0,0,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Joel Patfull,9,10,12,0,0,0,0
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Luke Power,18,6,17,0,0,0,6
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Daniel Rich,14,4,7,0,1,0,4
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Michael Rischitelli,9,4,10,1,1,0,7
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Troy Selwood,3,3,12,0,0,0,7
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Justin Sherman,14,5,9,0,1,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,Brisbane Lions,Cheynee Stiller,10,4,10,0,0,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Mitch Brown,1,3,6,0,0,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Sam Butler,5,2,4,0,0,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Dean Cox,14,1,9,1,0,26,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Brad Ebert,3,1,4,0,1,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Andrew Embley,12,3,3,0,0,0,3
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Chad Fletcher,18,11,16,0,0,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Darren Glass,1,2,6,0,0,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Ashley Hansen,12,9,7,3,1,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Shannon Hurn,11,4,5,1,0,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Daniel Kerr,8,0,9,1,1,0,0
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Mark LeCras,11,7,3,6,1,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Quinten Lynch,13,9,3,1,1,3,0
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Eric Mackenzie,4,1,2,0,0,0,0
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Chris Masten,8,3,11,0,1,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Mark Nicoski,10,3,4,0,0,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Matt Priddis,16,1,13,0,1,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Matt Rosa,6,2,12,0,0,0,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Mark Seaby,4,2,5,0,0,7,1
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Matthew Spangher,4,5,7,0,0,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Brent Staker,8,1,4,0,1,0,2
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,Tyson Stenglein,6,3,8,0,0,0,5
2009,1,2009-03-28,Gabba,Brisbane Lions,West Coast,West Coast,David Wirrpanda,16,3,5,0,0,0,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Steven Baker,8,6,8,0,0,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Luke Ball,8,2,17,0,0,0,9
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Jason Blake,11,6,10,0,0,0,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Raphael Clarke,8,5,6,0,0,0,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Nick Dal Santo,18,3,9,2,0,1,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Zac Dawson,3,3,5,0,0,0,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Sam Fisher,14,8,5,0,0,0,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Michael Gardiner,6,5,9,2,2,17,0
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Jarryn Geary,8,5,3,0,0,0,6
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Sam Gilbert,16,9,4,0,0,0,3
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Brendon Goddard,12,3,14,1,1,2,4
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Jason Gram,13,4,3,1,2,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,James Gwilt,6,4,6,0,0,0,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Clinton Jones,4,1,8,0,0,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Steven King,8,7,5,0,0,11,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Justin Koschitzke,12,11,3,2,0,0,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Andrew McQualter,5,2,8,1,0,0,3
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Stephen Milne,9,5,2,3,1,0,3
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Leigh Montagna,15,5,8,0,0,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Farren Ray,12,6,11,0,0,1,6
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Nick Riewoldt,5,1,4,0,1,3,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,St Kilda,Adam Schneider,10,7,5,0,1,0,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Ed Barlow,4,3,7,0,0,0,0
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Paul Bevan,7,3,12,1,0,0,3
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Craig Bird,15,5,11,0,0,0,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Craig Bolton,11,3,5,0,0,0,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Jude Bolton,11,2,7,0,0,0,6
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Amon Buchanan,3,2,10,0,2,0,6
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Jared Crouch,7,1,3,0,0,0,4
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Adam Goodes,9,5,12,1,1,1,3
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Heath Grundy,10,10,3,2,0,0,0
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Barry Hall,6,6,2,1,1,1,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Kieren Jack,6,4,5,1,0,0,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Darren Jolly,5,3,5,1,0,28,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Brett Kirk,8,2,16,0,0,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Nick Malceski,9,3,9,0,0,0,0
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Martin Mattner,9,4,7,1,0,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Jarrad McVeigh,9,2,7,0,1,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Jarred Moore,3,1,9,0,1,0,2
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Ryan OKeefe,12,6,4,1,1,0,3
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Ted Richards,10,3,12,0,0,0,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Lewis Roberts-Thomson,14,7,9,0,0,0,1
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Rhyce Shaw,13,7,3,0,0,0,5
2009,1,2009-03-28,Docklands,St Kilda,Sydney,Sydney,Jesse White,1,1,5,0,0,12,1
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Clint Bartram,3,2,4,0,0,0,4
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Matthew Bate,6,1,6,1,0,0,2
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Jamie Bennell,6,2,3,0,0,0,1
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Cameron Bruce,12,7,10,0,0,0,1
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Simon Buckley,9,4,6,0,0,0,1
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Kyle Cheney,8,7,14,0,0,0,2
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Aaron Davey,8,3,3,1,0,0,5
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,James Frawley,7,5,10,0,0,0,3
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Colin Garland,12,5,7,0,0,0,3
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Brad Green,10,1,8,2,1,0,2
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Neville Jetta,11,2,5,1,1,0,2
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Paul Johnson,8,7,6,1,1,18,2
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Nathan Jones,12,0,11,0,0,0,1
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,James McDonald,13,6,10,0,1,2,10
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Brock McLean,11,1,8,0,0,0,6
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Brad Miller,10,4,1,0,2,1,0
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Brent Moloney,9,4,20,1,0,0,5
2009,1,2009-03-29,M.C.G.,Melbourne,North Melbourne,Melbourne,Cale Morton,12,7,3,1,0,1,0
