season,round,date,venue,home_club,away_club,club,player,kicks,marks,handballs,goals,behinds,hitouts,tackles
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Joel Amartey,3,1,0,0,1,2,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Nick Blakey,18,9,8,0,0,0,0
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Braeden Campbell,12,7,4,0,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Harry Cunningham,14,10,4,0,0,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Oliver Florent,10,3,8,1,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Robbie Fox,6,2,3,1,1,0,6
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Brodie Grundy,12,4,11,0,0,33,6
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Errol Gulden,16,2,4,0,1,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Will Hayward,8,4,2,2,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Isaac Heeney,17,5,9,1,1,0,7
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,James Jordon,8,3,10,0,0,0,7
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Jake Lloyd,8,5,5,0,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Tom McCartin,7,7,2,0,0,0,0
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Logan McDonald,5,3,3,1,0,0,1
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Justin McInerney,7,6,13,1,0,1,4
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Hayden McLean,4,2,1,2,2,10,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Lewis Melican,4,2,1,0,0,0,0
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Tom Papley,15,4,5,1,1,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Dane Rampe,13,6,6,0,0,0,0
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Matt Roberts,16,8,3,0,0,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,James Rowbottom,12,0,9,0,2,0,7
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Chad Warner,17,4,9,1,1,0,1
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Sydney,Sam Wicks,2,2,3,1,0,0,1
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Jack Billings,1,0,1,0,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Jake Bowey,13,3,1,0,0,0,1
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Kade Chandler,4,2,7,0,0,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Bayley Fritsch,6,2,0,4,1,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Max Gawn,8,1,6,0,1,37,4
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Blake Howes,9,7,8,0,0,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Ed Langdon,10,4,9,1,0,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Bailey Laurie,3,1,5,0,0,0,1
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Jake Lever,9,6,3,0,0,0,0
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Steven May,14,5,7,0,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Judd McVee,14,6,6,0,0,0,0
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Alex Neal-Bullen,6,2,9,0,1,0,6
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Clayton Oliver,18,2,12,0,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Christian Petracca,11,1,15,1,2,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Trent Rivers,10,4,7,0,0,0,0
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Christian Salem,20,5,7,0,0,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Josh Schache,3,2,1,0,2,1,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Charlie Spargo,5,1,7,0,1,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Tom Sparrow,3,2,10,0,0,0,9
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Adam Tomlinson,10,3,2,0,0,0,2
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Jacob van Rooyen,3,2,7,1,0,0,3
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Jack Viney,19,2,11,2,0,0,7
2024,1,2024-03-07,S.C.G.,Sydney,Melbourne,Melbourne,Caleb Windsor,6,0,7,0,0,0,4
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Callum Ah Chee,11,6,5,1,0,0,3
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Harris Andrews,12,7,3,0,0,0,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Zac Bailey,12,4,3,1,0,0,5
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Jarrod Berry,11,5,6,0,0,0,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Charlie Cameron,8,3,2,2,3,0,3
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Keidean Coleman,6,4,2,0,0,0,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Joe Daniher,11,5,3,1,2,3,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Josh Dunkley,11,5,10,0,0,0,9
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Jaspa Fletcher,3,5,7,0,0,0,1
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Darcy Gardiner,3,2,8,0,0,0,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Eric Hipwood,9,6,0,1,2,0,1
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Ryan Lester,12,6,3,0,0,0,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Kai Lohmann,4,4,2,0,0,0,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Jarryd Lyons,10,5,9,0,0,0,9
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Lincoln McCarthy,10,6,3,2,3,0,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Hugh McCluggage,12,4,6,1,0,0,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Oscar McInerney,9,0,4,0,0,26,6
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Lachie Neale,9,2,16,0,0,0,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Jack Payne,4,2,1,0,0,0,1
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Cam Rayner,8,2,7,1,0,0,6
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Brandon Starcevich,7,1,1,0,0,0,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Darcy Wilmot,17,3,4,0,0,0,1
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Brisbane Lions,Dayne Zorko,12,7,7,2,0,0,6
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Blake Acres,12,6,10,0,0,0,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Jordan Boyd,14,6,2,0,0,0,3
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Jack Carroll,7,1,3,1,0,0,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Adam Cerra,11,1,14,0,0,0,4
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Matthew Cottrell,9,4,5,1,0,0,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Patrick Cripps,8,3,15,1,0,2,2
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,David Cuningham,5,2,7,1,2,0,5
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Charlie Curnow,11,5,0,4,0,0,0
2024,1,2024-03-08,Gabba,Brisbane Lions,Carlton,Carlton,Tom De Koning,5,2,6,0,0,24,3
